,id,price,link,first_price,title,area,rooms,address,vermietet,offerer_address,offerer_name,phone_number,commission,die Wohnung,wohnlage,Hausgeld,Baujahr,energieträger,effizienzklasse,bezug,lage,details,scraped_at,active
349,2792c5v,199000,https://www.immowelt.de/expose/2792c5v,199000,Gemütliche Wohnung mit großer Terrasse - optimal geschnitten in ruhige Lage von Dresden,"83,01",3,01259 Dresden,False,"Barbarastraße 43,  01129 Dresden ", Antje Schmidt Immobilien ,0351-8629290,"Bitte beachte, das Angebot beinhaltet bei Vertragsabschluss die Zahlung einer Provision, Weitere Informationen erhältst Du vom Anbieter,","Die WohnungBad mit Wanne Terrasse Böden: Parkett, Teppichboden Zustand: gepflegt Weitere Räume: Kelleranteil WohnanlageZustand: Neubau ",,,,Gas,D,,"LageNiedersedlitz ist ein Stadtteil im Südosten von Dresden am Lockwitzbach, in den Ortsamtsbereichen Prohlis und zu einem kleinen Teil Leuben. Im Jahr 2016 beging der Stadtteil seine 666-Jahrfeier. Die Wohngegend ist geprägt durch Straßen mit altem Baumbestand in offener Bauweise mit Vor- und Hausgärten und durch... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrGutangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungDiese gepflegte 3-Zimmerwohnung befindet sich im Erdgeschoss eines Neubaus in Dresden-Niedersedlitz in grüner und ruhiger Umgebung.Vom gemütlichen hellen Wohnzimmer als auch vom optimal geschnittenen Schlafzimmer aus gelangen Sie auf die große Terrasse. Diese lädt zum Entspannen ein. Zudem gibt es ein hübsches... Mehr anzeigen AusstattungAnschluss für Elektro-Herd, Boden: Fliesen/Stein, separate Küche, Küche mit FensterBoden: Fliesen/Stein, Bad mit Wanne, innenliegendes Bad (kein Fenster)Anschluss in KücheParkett/Teppichgroße TerrasseWeitere InformationenSonstigesDie Wohnung ist derzeit für eine monatliche Kaltmiete in Höhe von 500,00 EUR zuzüglich des Außenstellplatzes vermietet.Das Hausgeld beträgt ca. 266,33 EUR monatlich. Dieses beinhaltet die umlagefähigen und die nichtumlagefähigen Nebenkosten sowie Zahlungen zur Instandhaltungsrücklage.",True,
350,278vz5l,185000,https://www.immowelt.de/expose/278vz5l,185000,RUHIGE 3- RAUM WOHNUNG IN BELIEBTER LAGE,"71,80",2,01279 Dresden,True,"Westendstraße 3,  01187 Dresden ", IMMOVISTA GmbH - Immobilienmakler Dresden ,0351 / 323 55 290,"3,57 ","Die WohnungWohnungslage1. GeschossDerzeitige NutzungvermietetBad mit Fenster und Wanne Balkon Böden: Fliesenboden, Kunststoffboden, Laminat Zustand: gepflegt Weitere Räume: Kelleranteil WohnanlageBaujahr: 1938 Zustand: Altbau (bis 1945) 1 Stellplatz ",1. Geschoss,330,1938,Gas,D,,"LageDie Immobilie befindet sich in einer ruhigen Nebenstraße im idyllischen Stadtteil Laubegast, welcher durch viele restaurierte Villen geprägt ist. Die Elbe ist fußläufig in nur wenigen Gehminuten zu erreichen. Sämtliche Einrichtungen des täglichen Bedarfs sind in unmittelbarer Umgebung.  Mit den Linien 4, 6, 10 und 12 der... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungZum Verkauf steht eine gemütliche 2-Raum Wohnung in einem 1938 errichteten und liebevoll sanierten Mehrfamilienhaus in Dresden-Laubegast. Das gesamte Objekt ist in einem sehr guten Zustand. Der Grundriss ist funktional geschnitten und bietet optimalen Wohnkomfort. Die Wohnung verfügt über einen Balkon und ein separates... Mehr anzeigen Preisinformation1 Stellplatz, Kaufpreis: 5.000,00 EURWeitere InformationenSonstigesBaujahr: 1938Heizungsart: ZentralheizungBefeuerung/Energieträger: GasEnergieausweistyp: VerbrauchsausweisEnergiekennwert: 100 kWh/(m²*a)Energieeffizienzklasse: DDas Angebot ist freibleibend und unverbindlich. Alle Informationen und Daten wurden nach bestem Wissen gemacht und beruhen... Mehr anzeigen ",True,
351,272n85y,109000,https://www.immowelt.de/expose/272n85y,109000,1-Raum-Wohnung mit Balkon und Tiefgaragenstellplatz in begehrter Lage in 01219 DD-Strehlen,"38,10",1,01219 Dresden,False,"Königsbrücker Straße 21-29,  01099 Dresden ", Postbank Immobilien GmbH ,0163 7858427,"3,57 ",Die WohnungZustand: gepflegt WohnanlageBaujahr: 1996 1 Stellplatz ,,,1996,Erdgas schwer,B,,"LageStrehlen ist ein äußerst begehrter und zentral gelegener Stadtteil Dresdens.Hier tümmeln sich nicht nur viele Studenten wegen der unmittelbaren Nähe zur Dresdner Universität, sondern auch viele Familien und Rentner lieben die Gegend. DD-Strehlen überzeugt mit tollen, ruhigen Siedlungen und einer fußläufigen Entfernung... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfOkayangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungVerkauft wird eine Eigentumswohnung mit Balkon in einem schönen Mehrfamilienhaus in einer beliebten Dresdner Lage. Die 1-Raum-Wohnung ist ca. 38 m² groß. Sie umfasst einen großzügigen, hellen Schlaf- und Wohnraum welcher mit einer guten Einbauküche ausgestattet ist, einen Flur, ein Bad mit großer Dusche und einen... Mehr anzeigen PreisinformationSoll-Mieteinnahmen pro Jahr: 4.200,00 EURWeitere InformationenSonstigesEin Exposé mit weiteren Informationen und den Zugang zur 360-Grad-Tour erhalten Sie von uns gern auf Anfrage.Bitte beachten Sie, dass eine direkte Kontaktaufnahme per E-Mail unter Angabe der Objektnummer an charlot.brajer@postbank.de bevorzugt wird. Bitte vergessen Sie nicht Ihren Namen sowie eine... Mehr anzeigen ",True,
352,2837b53,89500,https://www.immowelt.de/expose/2837b53,89500,Souterrainwohnung in erster Reihe - 01157 Dresden Cotta,"42,73",1,01157 Dresden,True,"Güntzplatz 5,  01307 Dresden ", Ostsächsische Sparkasse Dresden ,0351 455-77105,"3,57 ","Die WohnungWohnungslageSouterrainBezugsofortDerzeitige NutzungvermietetBad mit Dusche Böden: Fliesenboden, Laminat Weitere Räume: Kelleranteil WohnanlageBaujahr: 1995 1 Stellplatz ",Souterrain,1836,1995,Gas,B,sofort,"LageDer Stadtteil Cotta befindet sich im Dresdner Westen, etwa vier Kilometer vom Stadtzentrum entfernt. Benachbarte Stadtteile sind Briesnitz, Leutewitz (Leutewitzer Park), Gorbitz, Löbtau und die Friedrichstadt, die bereits zu den Dresdner Vorstädten zählt. Cotta ist vorwiegend geprägt durch gründerzeitliche Bebauung, vom... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfMäßigangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungKurzbeschreibungWohnen direkt an der ElbeObjektDie angebotene 1-Raum-Wohnung liegt im Souterrain eines sehr gepflegten Mehrfamilienhauses aus dem Jahr 1995 in komfortabler Lage von Dresden-Cotta. Das Gebäude wurde zuletzt 2014 saniert. Die Wohneinheit mit ihren ca. 43 m² bietet genügend Platz für einen... Mehr anzeigen Ausstattung- 1-Raum-Wohnung mit ca. 43 m² Wohnfläche- langjährig vermietet- Sanierung in 2014- Lage direkt an der Elbe- Tiefgaragenstellplatz- KellerabteilPreisinformationSoll-Mieteinnahmen pro Jahr: 3.660,00 EURIst-Mieteinnahmen pro Jahr: 3.660,00 EURWeitere InformationenSonstigesWir bitten um Verständnis, dass wir nur vollständige Anfragen (E-Mail, Fax, Brief) mit Namen, Anschrift und Telefonnummer beantworten können. Haftungsausschluss: Alle Angaben haben wir vom Eigentümer erhalten. Für deren Richtigkeit können wir keine Gewähr übernehmen. Einen Zwischenverkauf behält sich der... Mehr anzeigen ",True,
353,27uzr5l,350000,https://www.immowelt.de/expose/27uzr5l,350000,Wunderschöne Terrassenwohnung in beliebter Lage,80,3,Wittenberger Straße 8501277 Dresden,False,"Am Schießhaus 8a,  01067 Dresden ", Canaletto Immobilien ,0351-85095748,"3,57 inkl, MwSt,","Die WohnungKategorieTerrassenwohnungWohnungslageErdgeschossBezugnach VereinbarungBad mit Fenster, Wanne und Dusche, Gäste-WC, Bad/WC getrennt Garten, Terrasse, Gartenanteil, Gartenmitbenutzung barrierefrei, rollstuhlgerecht Böden: Laminat Fenster: Kunststofffenster Zustand: renoviert / saniert Weitere Räume: Kelleranteil, Abstellraum, Wasch-Trockenraum Anschlüsse: DSL-Anschluss, Kabelanschluss Haustiere erlaubt WohnanlageBaujahr: 1999 Personenaufzug 1 Stellplatz: Tiefgarage ",Erdgeschoss,,1999,Fernwärme,,nach Vereinbarung,"LageDresden-Striesen„Wer sein Leben will genießen, nimmt sein Bett und zieht nach Striesen“. Ein Spruch, der zweifelsohne bis heute Gültigkeit behalten hat, gilt doch der Dresdner Stadtteil, mit seinem vielen Grün und den typischen Würfelhäusern als sehr beliebte Wohngegend. Striesen gehört zum Ortsamtsbereich... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfOkayangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
",ObjektbeschreibungZum Verkauf steht diese attraktive 3-Zimmer Wohnung in familiärer Lage. Die Immobilie befindet sich im Erdgeschoss eines Mehrfamilienhauses aus dem Jahr 1999. Die Wohnung in Süd-Ost Ausrichtung umfasst 3 individuelle große Zimmer und 2 Terrassen. Beim Betreten fällt sofort die neuwertige Sanierung von 2021 der gesamten... Mehr anzeigen Ausstattung* Allu-Rolläden an allen Fenstern - teilweise mit hochwertigen Innenjalousien (Marke TEBA Modell „Duette“)* Fenster mit 2-fach Verglasung* Fensterjalousien und Gardinen NEU 2021* Außenjalousien-Zubehör NEU 2021* Fenstergriffe und -Zubehör NEU 2021* Große Terrasse in Nord-Ausrichtung mit Grünfläche*... Mehr anzeigen Weitere InformationenBesichtigungstermine:Für weiterführende Informationen und zusätzliche Fotoaufnahmen erhalten Sie unser exklusives Exposé. Bitte senden Sie uns dafür eine Anfrage mit Ihren Kontakdaten. Wir melden uns gerne umgehend bei Ihnen zurück. Vielen Dank!StichworteVersorgung: Städtische StromversorgungSonstiges... Mehr anzeigen ,True,
354,286ry52,277000,https://www.immowelt.de/expose/286ry52,277000,"Schicke, helle und sanierte 3-Zi.-DG-Wohnung in DD-Weißig - Einziehen oder Vermieten","73,84",3,01328 Dresden,False,"Feringastraße 11,  85774 Unterföhring ",PlanetHome Group GmbH,+49 (160) 2608707,"3,57 ",Die WohnungBalkon Einbauküche Weitere Räume: Kelleranteil WohnanlageBaujahr: 1993 1 Stellplatz ,,,1993,Gas,,,"LageDer Stadtteil Dresden Weißig verbindet vor allem die schnelle Erreichbarkeit der Landeshauptstadt mit der ländlichen Idylle einer Kleinstadt. Die Dresdner Heide, in kurzer Entfernung, lädt zu ausgedehnten Spaziergängen oder Radtouren ein. Die öffentlichen Verkehrsmittel bringen Sie in 15 Minuten nach Dresden. Die sehr gute... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfOkayangle_rightNahverkehrGutangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungBitte vervollständigen Sie das Anfrageformular mit Ihrem Namen, um per Link ein ausführliches Exposé mit Lagebezeichnung zu erhalten und ggf. einen Besichtigungstermin zu vereinbaren (unter Einhaltung der aktuell geltenden Corona-Richtlinien). Bei diesem exklusiv durch uns angebotenen schönen Objekt handelt es sich um eine... Mehr anzeigen Weitere InformationenStichworteTiefgarage vorhanden, Nutzfläche: 5,00 m², Anzahl der Badezimmer: 1, Anzahl Balkone: 1, 2 Etagen, Wohnungsnr.: 080",True,
355,27knt5e,435000,https://www.immowelt.de/expose/27knt5e,435000,Großzügige Maisonette mit Wintergarten - Gäste WC - Garage. Ruhig und zentrumsnah!,"91,45",3,01219 Dresden,True,"Scherlstraße 12,  04103 Leipzig ", Willuhn Immobilien e.K. Inh. Sabine Willuhn ,not available,"3,57 ","Die WohnungKategorieMaisonetteWohnungslage2. GeschossDerzeitige NutzungvermietetBad mit Fenster und Wanne, Gäste-WC Balkon, Garten Böden: Laminat Zustand: gepflegt Weitere Räume: Kelleranteil WohnanlageBaujahr: 1912 Zustand: Altbau (bis 1945) ",2. Geschoss,456,1912,Fernwärme,,,"LageDiese schöne Wohnung befindet sich in einer ruhigen Seitenstraße der Tiergartenstraße, welche das Villenviertel vom Großen Garten trennt. Nur wenige Meter und Sie tauchen ein in die größte Grünanlage der Stadt, die mit kleineren und größeren Teichen, dem Carolasee, Cafés und Restaurants zum Erholen, Verweilen oder auch zum... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfMäßigangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungDie Maisonette befindet sich in einer stilvollen Villa in einer ruhigen Seitenstraße umgeben von viel Grün.Diese bezaubernde Wohnung besticht durch ihre grandiose Lage, ihren großzügigen Schnitt und den gemütlichen Süd-Wintergarten, der auch in der kalten Jahreszeit ein Stück Naturgefühl in Ihr Haus holt und sie bei... Mehr anzeigen Ausstattung* Maisonette* drei Zimmer* offene Küche* Gäste-WC* Wintergarten* Bad mit Fenster, Badewanne und WM-Anschluss* ruhige Seitenstraße* Kellerabteil* Garage am HausWeitere InformationenStichworteAnzahl der Schlafzimmer: 1, Anzahl der Badezimmer: 1, Anzahl der separaten WCs: 1, Anzahl Balkone: 1, 2 Etagen",True,
356,27gtb5l,152000,https://www.immowelt.de/expose/27gtb5l,152000,2-Zimmer Wohnung mit Einbauküche in ruhiger Lage von Dresden- Pieschen,58,2,Osterbergstraße 401127 Dresden,False,"An der Pikardie 6,  01277 Dresden ", Dr. Krüger Immobilien GmbH ,+49(351) 315 9513,"3,57 ",Die WohnungWohnungslage4. Geschoss (Dachgeschoss)Bezugnach AbspracheZustand: gepflegt Weitere Räume: Kelleranteil WohnanlageBaujahr: 1996 Zustand: Neubau 1 Stellplatz: Duplex ,4. Geschoss (Dachgeschoss),,1996,Gas,,nach Absprache,"LagePieschen-Süd liegt nordwestlich des Stadtzentrums auf Neustädter Seite an der Elbe. In weiten Teilen ist Pieschen kompakt mit geschmückter Blockrandbebauung der Gründerzeit und späteren Ergänzungen bis zur Gegenwart bebaut. Die Infrastruktur ist gut ausgeprägt. Schulen und Kindergärten sind auf kurzen Wegen erreichbar... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungZum Verkauf gelangt eine gemütliche 2-Zimmer Dachgeschosswohnung in einem gepflegten Mehrfamilienhaus. Im Jahr 2020 wurde der Fußboden in den Wohnräumen mit einem ansprechenden Design Boden erneuert. Das Objekt verfügt über eine Einbauküche. Zur Wohnung gehört ein Kellerabteil sowie ein Duplex Stellplatz in der Tiefgarage... Mehr anzeigen Preisinformation1 Duplex-StellplatzWeitere InformationenStichworteStellplatz vorhanden, 4 Etagen",True,
357,27ch25l,160000,https://www.immowelt.de/expose/27ch25l,160000,++Wunderschöne Wohnung in Dresden Dobritz inkl. Terrasse und TG-Stellplatz zu verkaufen! Auch für Selbstnutzer geeignet!++,59,2,01237 Dresden,True,"Wehlener Str. 46,  01279 Dresden ", ELB-Immobilien Verwaltungs GmbH ,03512550732,"2,97","Die WohnungWohnungslageErdgeschossBezugab 01.01.2023 freiDerzeitige NutzungvermietetTerrasse Böden: Fliesenboden, Laminat Zustand: gepflegt Anschlüsse: Kabelanschluss WohnanlageBaujahr: 1993 Zustand: Neubau 1 Stellplatz: Tiefgarage ",Erdgeschoss,275,1993,FERN,B,ab 01.01.2023 frei,"LageDobritz liegt im Dresdner Osten zwischen den Stadtteilen Striesen und Reick. Dobritz ist ein grüner Stadtteil, viele Dresdner haben sich hier in diversen Kleingartenanlagen ihre Naherholungsoase geschaffen. Auch die Nähe zum ""Großen Garten"" und die bei Dresdern und Gästen sehr beliebte ""Pferderennbahn"" zeugen vom hohen... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfMäßigangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungIn einem ruhig und grün gelegenem Wohnhaus, welches 1993 in Dresden-Dobritz erbaut wurde, wird diese schöne Wohnung im Erdgeschoss verkauft. Das Haus verfügt über 4 Etagen und ist vollständig unterkellert. Das Gebäude verfügt weiterhin über einen Trockenraum, einen Fahrradkeller, gemeinschaftlich nutzbare Grünflächen sowie... Mehr anzeigen AusstattungVom Flur aus gelangen Sie in das Wohnzimmer, das Schlafzimmer und das Badezimmer. Die Küche ist vom Wohnzimmer aus zugängig. Das großzügige Wohnzimmer bietet ausreichend Platz für Ihre individuelle Gestaltung. Die Terrasse ist mit Blick in den grünen Innenhof ausgerichtet. Zusätzlich an allen Fenstern befinden sich... Mehr anzeigen Preisinformation1 TiefgaragenstellplatzWeitere InformationenSonstigesHaftungsausschluss:Trotz sorgfältiger Bearbeitung von Daten, Bildern und Informationen übernehmen wir keine Haftung für die Richtigkeit der Angaben, ebenso wenig für die Lieferfähigkeit des Angebotes bei Vermietung bzw. Verkauf. Alle Angaben beruhen auf Informationen unserer... Mehr anzeigen ",True,
358,27t925l,170000,https://www.immowelt.de/expose/27t925l,170000,Kapitalanlage: 3-Zimmer Dachgeschosswohnung in Dresden-Pieschen,68,3,Oschatzer Straße 4701127 Dresden,True,"An der Pikardie 6,  01277 Dresden ", Dr. Krüger Immobilien GmbH ,+49 (351) 315950,"3,57 ",Die WohnungWohnungslageDachgeschossDerzeitige NutzungvermietetZustand: gepflegt Weitere Räume: Kelleranteil WohnanlageBaujahr: 1910 Zustand: Altbau (bis 1945) ,Dachgeschoss,,1910,Gas,,,"LageDresden-Pieschen befindet sich nordwestlich des Stadtzentrums auf Neustädter Seite an der Elbe. Die Infrastruktur ist gut ausgeprägt. Schulen und Kindergärten sind auf kurzen Wegen erreichbar. Die medizinische Versorgung wird durch Ärzte, Apotheken, das Krankenhaus Neustadt, sowie das Ärzte- und Sanitätshaus auf der... Mehr anzeigen immowelt Lage-Check:infoTäglicher BedarfGutangle_rightNahverkehrSuperangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
",ObjektbeschreibungZum Verkauf gelangt eine kleine 3-Zimmer Wohnung im Dachgeschoss eines Mehrfamilienhauses in Dresden-Pieschen. Die Fassade und das Treppenhaus wurden im Jahre 2021 instandgesetzt. Außerdem wurden in diesem Zuge Balkone angebaut. In der Wohnung wurde Laminat verlegt und neue Türen eingebaut. Bad und Küche sind gefliest. Das... Mehr anzeigen Weitere InformationenStichworte4 Etagen,True,
359,27llw5k,179000,https://www.immowelt.de/expose/27llw5k,179000,Frühstück auf dem eigenen Balkon ?,"60,60",2,01328 Dresden,False,"Bautzner Landstr. 98,  01324 Dresden ", Heinitz-Immobilien ,+4935126302165,"4,76",Die WohnungWohnungslage1. GeschossGäste-WC Balkon Einbauküche Böden: Parkett Zustand: gepflegt Weitere Räume: Kelleranteil Anschlüsse: Kabelanschluss WohnanlageBaujahr: 1997 1 Stellplatz ,1. Geschoss,,1997,GAS,,,"LageBushaltestelle Linie 61 fast vor der Haustüre.Verkehrsanbindung an die Stadt, wohnen im Grünen.immowelt Lage-Check:infoTäglicher BedarfMäßigangle_rightNahverkehrGutangle_rightAuf Karte ansehenmoving_truck Umzugskosten berechnen
","ObjektbeschreibungEigentumswohnung in kleinen Mehrfamilienhaus in Pappritz über DresdenÜber der Landeshauptstadt Dresden liegt am sonnigen südlichen Elbhang, unweit vom Fernsehturm die Gemeinde Pappritz, eine der begehrtesten und wertvollsten Wohnanlagen um Dresden. Von hier aus hat man einen wunderbaren Blick auf die Stadt Dresden... Mehr anzeigen Ausstattung-ETW mit großen Balkon mit Zugang vom Wohn und vom Schlafzimmer.-Bad und Gäste WC getrennt-großer Süd Balkon mit Markise- Einbauküche- auf Wunsch möbiliert- Parkett im Wohnzimmer- Keller, Fahrradraum- KFZ AußenstellplatzPreisinformation1 StellplatzWeitere InformationenStichworteStellplatz vorhanden, Anzahl der Schlafzimmer: 1, Anzahl der Badezimmer: 1, Anzahl Balkone: 1, Anzahl der Wohn-Schlafzimmer: 2, 1 Etagen",True,
